,Res_3_2_phi,Res_3_2_psi,Res_4_3_phi,Res_4_3_psi,Res_5_4_phi,Res_5_4_psi,Res_8_4_phi,Res_8_4_psi,Res_8_4_omega,Res_9_8_phi,Res_9_8_psi,Res_6_5_phi,Res_6_5_psi,Res_7_6_phi,Res_7_6_psi,Res_9_8_phi,Res_9_8_psi,Res_10_9_phi,Res_10_9_psi,Res_11_8_phi,Res_11_8_psi,Res_11_8_omega,Res_12_11_phi,Res_12_11_psi,Res_14_11_phi,Res_14_11_psi
4803,-119.54647651931973,-83.85301422295271,-142.99321921906215,-155.49748402890023,155.95413775908742,82.83562912269805,74.98961367244338,79.34258397983392,53.03417110543127,152.27583880784437,-95.21582524833946,91.2511859617028,-94.11717998172286,-118.62901915893633,-73.28815733810374,152.27583880784437,-95.21582524833946,-143.9283784504466,-72.69103382814959,-178.50901610100934,-62.26087973985223,-177.06884393665675,-105.30852059454371,-74.71142913407552,145.54722801139997,-71.99806441373585
4804,-141.36240286340976,-76.17029421353178,-136.54273221041973,-145.5218061425149,179.54673455481029,78.5300542830941,79.80398390900193,59.98400464528336,38.45699263123294,162.08636731655636,-107.14571136530164,116.69825222747914,-71.77521905750352,-145.40464323933904,-78.65717988736698,162.08636731655636,-107.14571136530164,-145.72747091901772,-84.70992671399979,175.86347570689517,-76.93004901609872,-156.9377133643692,-107.6922467483304,-80.33131048380343,147.33692769507638,-54.58025028230745
4805,-153.5852102837412,-77.66737135867625,-139.4531140908796,-144.73756179387223,176.45929588108328,89.98502116670062,115.91270490759604,87.91647496382913,48.15161988216287,129.07832702753186,-88.52284465868242,150.16187898578517,-71.25448840288172,-140.9511245516541,-81.19782728282739,129.07832702753186,-88.52284465868242,-137.8400664016723,-78.84658300057987,105.75797980448579,-81.32249720132572,-176.57680028973516,-110.26813466470422,-53.940705453613056,146.0999427133626,-67.05764635497243
4806,-127.91723359306931,-76.23305606863397,-141.23256772616116,-110.2358322221732,80.96492302945676,88.00861538698767,77.41657972306815,64.2068910166074,48.12168150392831,172.1399718475239,-113.62860704454569,174.26148820303018,-69.58501407334217,-131.23284722519335,-92.77390514335265,172.1399718475239,-113.62860704454569,-132.5045205843691,-64.12712455156789,154.7191366094492,-64.1744210483943,-159.4763668550387,-108.36604891108837,-69.55951704586097,128.42681879869411,-79.58224876687864
4807,-119.69239445658499,-90.41993171496544,-147.18366828980064,-81.41824904049128,132.480553753434,62.25617787781034,74.44150458156135,81.73972426615336,61.6456008037126,165.3174130817993,-97.67227974468244,155.3015713253228,-78.02393081879148,-154.69474245688085,-95.93682135276366,165.3174130817993,-97.67227974468244,-117.84513987331982,-63.516602143650225,179.29868381762034,-55.94456599013342,-177.05675678320014,-96.08904016327192,-80.35186914019359,152.66944922897966,-66.629545080796
4808,-167.90388560051377,-125.17632565007996,-132.43813525620735,-41.37489889361105,74.64631407281979,79.15301354437673,91.23353967146292,80.23998576396424,47.33570694346564,160.53945822367666,-99.90923084192438,144.87681829025982,-101.47417420868456,-117.67223420621809,-68.60876803092759,160.53945822367666,-99.90923084192438,-108.47035481305954,-76.41396432281634,-156.28880274702502,-65.24951226385781,-176.61196395813874,-101.07838772530098,-61.25333628878031,145.54051504935728,-63.720272957389376
4809,-130.9756651312884,-88.48350800759593,-118.26754159626535,-66.5585751096543,126.93878518279466,73.94729665047855,89.91335454504035,84.73132343020018,42.025802019748625,159.45123468766016,-98.29067656869881,137.29899592552232,-87.45614108297575,-120.83861154367017,-63.691013133428434,159.45123468766016,-98.29067656869881,-119.6687460083879,-78.54035929494955,-168.4905604084705,-89.13641877466952,-171.91374274038265,-106.97088674872062,-58.90043733181198,149.23901519059498,-70.62596594057396
4810,-151.36938764081512,-89.87524402556326,-131.62220833521792,-72.36910924773011,132.4033812012113,85.39000498737637,96.25120117680943,62.940508027187285,60.88890933178343,164.13136292113828,-108.96364918910795,161.19286382260907,-87.7656632226981,-127.87134168147223,-72.17157112767451,164.13136292113828,-108.96364918910795,-121.93052505049666,-71.77201370724998,-155.90029953414594,-88.58725453147633,-163.96829888105844,-108.26278243412305,-63.84427331595926,142.71488314053002,-63.18002975531253
4811,-154.6724734683212,-90.53381399157344,-112.37519269138912,-72.9998006104042,151.88679812498617,80.52207160216666,91.63602505526194,75.18248802599724,61.23356545170784,162.04342038365814,-77.69473048364048,155.3916220415012,-89.2744692436674,-99.67538349676485,-66.75453343348987,162.04342038365814,-77.69473048364048,-137.14403139483343,-88.06731140282002,-86.46871577905557,-75.16954144663777,-154.46781500905823,-99.2689921609863,-62.44609633235877,141.09173752503196,-74.65882164876776
4812,-152.57590856472822,-89.29266443042746,-123.56927049712316,-60.217616379295706,153.60903048492915,80.91900627787984,89.026167689146,72.060147719279,40.38412543639563,171.59514079903542,-86.3330126949585,105.75769730199633,-70.1867157483116,-100.72063080155047,-73.65689809198561,171.59514079903542,-86.3330126949585,-146.79352519567684,-102.85352646358893,-93.01300882075856,-68.26447297935088,-172.42424638629194,-111.71253468533747,-69.42694518136008,139.87401289703269,-62.30438235758325
4813,-151.16345022382538,-81.78364255042052,-133.28538246446385,-66.61940246686363,138.92055064085972,72.05265375163431,96.41190206621856,70.83934947778566,48.1173437860151,168.54301945739795,-83.34486471925439,154.33600686735357,-75.43409926723052,-122.54530330109705,-65.09173411521647,168.54301945739795,-83.34486471925439,-143.11268354217165,-90.00412014560247,-112.00662360824462,-71.94068886694907,-150.58280668945255,-105.70406073666463,-65.29135223690452,134.5492423945372,-65.6449003614321
4814,-127.52595115608733,-68.3795127258317,-135.026116324265,-77.8755116487114,117.47088495004344,62.67713506365082,111.09490147776424,74.82214836437605,53.58936426015363,154.35497392687694,-93.35203992685749,157.47919014526272,-84.67458593248675,-99.74070457013589,-72.31999206044976,154.35497392687694,-93.35203992685749,-125.12800547698735,-59.24662887446706,-102.6352816150041,-59.394625926512845,-171.50519146677163,-97.05125401450998,-81.66447720608295,136.01808311523868,-67.7401873250129
4815,-149.40173480049404,-83.29324105430173,-97.59740293410258,-65.42993554795959,88.24207630573655,73.06797290470168,125.67374640229853,42.59126646206973,52.65080741260874,159.32838617446484,-82.51213252217846,138.95642016130284,-68.54865876003215,-97.79104446595048,-60.763119400828934,159.32838617446484,-82.51213252217846,-132.83684097835317,-60.3258542889206,-84.2995784937525,-67.8312534719313,178.10346684669474,-104.51283684615393,-67.87358245849325,148.61781818091032,-79.58493920278212
4816,-82.238424940884,-86.81952153980838,-101.33711149366813,-71.54480725869433,127.69953446173172,80.09697345232318,132.02673581001474,52.82961339960935,73.85854520860941,176.12009212605076,-81.35116972411699,171.295366681271,-85.15370379477304,-109.7230653538645,-53.977084437433774,176.12009212605076,-81.35116972411699,-104.65342943694317,-73.49076260068581,-84.24922949029873,-83.32205923944794,-165.2489053602152,-105.95198526452381,-78.84481123298679,147.22347071720202,-53.8362075852389
4817,-121.1442569419945,-78.92461163332548,-113.14019099187922,-71.70711867413209,91.60929665350699,71.22905789930384,119.6520177049173,66.05644627270752,57.006821281104976,167.9168886679867,-103.73438792101636,156.84065678649412,-74.97699843988892,-97.48582465077885,-74.9810819994964,167.9168886679867,-103.73438792101636,-124.64354023924326,-59.88616656324894,-97.52476063848584,-77.90477973031562,-138.06267243780627,-108.67063838032146,-74.5040342467462,150.31573998648318,-67.06429053354404
4818,-108.82618360012269,-76.27451416986163,-104.83206691507654,-73.61537187508353,99.52050801040069,52.867602398879995,104.59637051185648,60.456088209185474,45.2370874782931,171.0825725461536,-86.35870377794281,162.08478750987217,-82.11832699114453,-99.24492224502349,-80.00433412107651,171.0825725461536,-86.35870377794281,-85.92140819756894,-64.9171827077146,-179.70241173782398,-58.81998997177803,-166.7212909248644,-108.46397091623561,-57.243134807466404,146.71033032362186,-76.79826486817062
4819,-142.02633046789802,-74.66940386772411,-117.69081378750232,-71.55282861799651,123.72649162701876,61.888175581046774,99.11897142225277,71.58238371948634,35.566050202529006,171.12045349991973,-84.97329494697549,148.63552855930436,-82.76131387236917,-143.17553820291286,-85.73066491853571,171.12045349991973,-84.97329494697549,-100.7011134332854,-59.59792570493483,-174.0805452105573,-82.16364828778654,-175.02423857684198,-114.7787771097179,-70.91295731100777,134.08152695084087,-64.28322733522417
4820,-152.33194987894709,-88.02108252406764,-122.42503113241818,-70.34562856514395,133.34535068913766,67.54032711995406,84.07577193805648,73.30788481869509,61.04241858220956,175.1280578266158,-91.06335304166964,132.86043217973793,-71.28661235454318,-114.57161020395024,-69.37624832340467,175.1280578266158,-91.06335304166964,-121.07071270233094,-64.87009653598557,-157.43410412666074,-82.22519439396798,-172.24812807696742,-115.81964486772286,-58.69721828773909,146.8880722745764,-89.71227530122525
4821,-129.84319241997292,-78.45886318493932,-100.23049475417996,-58.766544989243094,147.67950957932078,94.77933253571095,81.44056912082132,68.57770192878392,63.360924316552506,156.56218505101094,-85.90894027348943,162.58918256333445,-77.61540017425492,-105.847828154117,-89.29774994442121,156.56218505101094,-85.90894027348943,-133.30644744716022,-81.90672615810581,-151.30008392330944,-103.8703242049232,-155.51537285556083,-104.49840853657857,-70.25725250644149,140.83229109721665,-71.25254164357635
4822,-120.32997802530947,-72.82971182709669,-121.10696927304235,-68.11770663818257,123.84714678532202,87.65118608686633,93.12099659245688,78.67426780196317,46.97215840809417,166.84670210341903,-89.77465787569675,162.01597500684943,-60.714039003914465,-136.17538830975434,-119.89091762026801,166.84670210341903,-89.77465787569675,-120.68896727798537,-72.97859091687732,-168.21609325600198,-69.44415186122355,-177.93309447830725,-109.95057545942905,-68.48527364928772,140.37518883426853,-72.35865559710159
4823,-113.88580460131303,-76.32533535248254,-111.72912505994724,-69.0284954129442,147.19739824495227,66.05732899844416,86.87076160365307,68.33810141296267,60.357553089491475,164.16622384543834,-79.64945352520589,141.74066638649387,-72.75565938339065,-111.6332450138067,-70.62756282872425,164.16622384543834,-79.64945352520589,-73.77930990831271,-70.35739103804477,179.25368172401468,-75.44033895169866,-170.33556784996438,-105.55200573905353,-69.9238782529632,135.7725853753154,-60.61355484640999
4824,-129.49874304291126,-68.23829643617131,-125.41205422136967,-62.52618470680089,151.596310868595,79.57621709483428,90.48282894737822,68.84000446240888,45.61691468291681,173.96847749285013,-109.00257158010831,153.75012217202402,-77.79735601684732,-153.01780623054842,-91.32962771150046,173.96847749285013,-109.00257158010831,-124.91831494917193,-69.14714164883101,-173.52981139426115,-64.887445992022,-177.90363187962816,-112.630744592343,-59.5743589989963,149.08885097272668,-81.44094914735538
4825,-129.63018926257328,-71.51227998578268,-118.1161942173173,-62.14357253032838,146.33154350679126,70.85009912329585,90.70104396968998,87.23912362519187,38.914130635220204,174.77852736040873,-97.77422893038181,134.09447684335254,-71.31273886106558,-127.01062013690677,-67.05702796325112,174.77852736040873,-97.77422893038181,-111.07401783549874,-78.22010466977115,-178.90779416996813,-67.18228453166849,-172.90234285852404,-107.1017685864942,-75.28144373169486,148.56186046477492,-66.84749693755158
4826,-129.25603465698867,-63.56689596289777,-141.30410061640794,-62.58919482519828,105.43957460345725,70.59198898497324,95.9660833225457,64.45828874828251,48.26917063343408,166.89561550696948,-87.74276271884132,123.44843501752213,-65.41349357505811,-142.45486639146782,-150.70395948069438,166.89561550696948,-87.74276271884132,-149.9733388122848,-91.30620253454241,-156.89429699792416,-88.55101047571775,-171.90319416762478,-115.79203613946392,-61.0113712816852,147.43995810970318,-66.20198844678306
4827,-98.76184689566814,-73.4006240874915,-130.42554821941295,-49.82370707620794,111.115817475979,42.08784971610435,97.19412524922568,74.67126648707502,35.185311973796544,164.710252197486,-78.90146000477245,89.04879116612979,-81.57720336620795,-114.59335151309425,-73.17280203452594,164.710252197486,-78.90146000477245,-145.5145536356075,-80.39227652042943,-166.07352116372388,-66.24481420708176,-163.46975160802018,-116.1198699818305,-63.81415693155118,154.37413045563562,-54.69378892609402
4828,-112.28004983931822,-79.31618511028154,-132.1322309732204,-72.72094050292323,142.34138607078896,72.06554561857304,89.67015071164049,78.03342234066652,48.103456575599665,172.86472163495233,-91.80555481009148,162.81691278760658,-76.09676360475055,-111.45475955765406,-59.34027211130213,172.86472163495233,-91.80555481009148,-121.54435973175347,-67.45430783674219,-164.20589199487165,-78.72962321243966,-163.3512395972118,-93.62554495043912,-72.03312983997012,138.41414137897328,-60.9447621003406
4829,-123.6354964547092,-71.14090621972686,-104.94297443011536,-74.35100973086912,115.66409752352347,77.83924265094139,88.98783588725409,75.2986203293708,71.02541252789615,157.3011418711175,-75.77392148459003,177.4319847060315,-89.94838133376956,-118.8853079347823,-75.92906346714454,157.3011418711175,-75.77392148459003,-123.08245219545104,-52.152505009624655,158.7897509576749,-75.9069416386796,-171.1885971977038,-103.60989070895519,-71.80530749443257,146.16303566007056,-69.94934117394124
4830,-125.59642709733181,-69.30582618797573,-128.89996675158253,-70.10028617760574,113.80215666091294,75.26459840143552,101.84951787565367,70.55890980581707,47.750785793870875,160.12539052488756,-117.04311085992715,152.9291007544279,-74.39336945824678,-109.4823964523521,-77.4793581218078,160.12539052488756,-117.04311085992715,-110.88098960048933,-78.77925887540594,-167.23811615568525,-65.89507067455821,-155.1918876515775,-112.4431753136155,-61.74444294927422,138.3299517072683,-74.44903742998264
4831,-149.84644920226478,-90.49565509262496,-126.05541276345528,-61.27476434488159,133.59962188062138,60.97996420108389,90.10842230117076,65.44705769755002,53.55390051115342,163.63956983323263,-85.54009313880292,94.05158519084165,-104.1582054321674,-106.08646770327653,-70.15929979410038,163.63956983323263,-85.54009313880292,-102.58565340450488,-55.64128090567746,-152.6347615197956,-77.00042217495779,-168.71861481468497,-100.2198225647562,-68.22965496456239,147.0578913931743,-76.0734002360658
4832,-108.26991424547025,-73.43239114502738,-131.15454908527474,-64.35266156329068,118.04279853465448,70.75462950039397,88.26983457692765,66.72867007649394,51.635309872732115,175.09386521307383,-87.4666958110549,140.827533654591,-77.54579233503966,-128.30584666599646,-72.74050502337846,175.09386521307383,-87.4666958110549,-112.84433981465632,-78.97196370171002,-164.17986487459194,-83.06672378713057,-166.87475410523317,-110.43085141581582,-53.84205706808882,152.62927205895227,-76.78059005923603
4833,-135.50168139393907,-90.08996568830189,-118.98601354136899,-78.35567293804142,141.74629055060862,62.418986491074,99.26440515739125,69.16249451641495,48.958663996498544,159.20282625654687,-91.51873421848727,139.70917201124718,-81.82530834952114,-106.57935252317095,-67.71645640652882,159.20282625654687,-91.51873421848727,-119.28725530400324,-63.38090774608477,-160.6991220922889,-72.09363926740365,179.42783216224728,-114.31561180967851,-66.63752140979314,151.01229228421667,-78.11655419406108
